clave,nombre,activo,contacto,tipo,tipos_servicio,descripcion_servicios,metodo_pago,cuenta_pago,correo_e_contacto,razon_social,nombre_fiscal,regimen_fiscal,direccion,exterior,interior,colonia,cp,ciudad,estado,pais,telefono1,telefono2,fax,telefono800,correo_e,sitio_web,rfc,cuenta1,banco1,clabe1,cuenta2,banco2,clabe2,cuenta3,banco3,clabe3,cuenta4,banco4,clabe4,cuenta5,banco5,clabe5,titulo_anexo,vigencia_anexo,titulo_anexo2,vigencia_anexo2,titulo_anexo3,vigencia_anexo3,acepta_pago_directo,tasa_iva,agregar_iva_comision,pct_comision,pcc_sabre,codigo_bookingmotor,saldo_monedero,proveedor_corp,proveedor_corporativo,notas,imagen_cupon
31854,"FOUR SEASONS HOTEL PRAGUE",1," Berkuk Kankus, Sales Manager ",V,HTL,,,,berkuk.kankus@fourseasons.com,"FSHP s.r.o",,,"Veleslavínova 1098/2A, 110 00 Prague, CZ ",,,,,,,"Republica Checa","+420 724 863 747",,,,,,CZ28999428,,,,," CZ63 0800 0000 0000 0611 0382",GIBACZPX,,,,,,,"Janina Castanheta, Credit Supe"," janina.sushchinskaia@fourseas","+420 221 426 954",,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,48573,,0.00,0,0,,0
31856,"WIGMAN JETS LLC",1,"Tom Mirabella",V,OTR,AIRCHARTER,,,tm@wingmanjets.com,"WIGMAN JETS LLC",,,"2677 NJ-70",,,,,Manasquan,"Nueva Jersey","Estados Unidos",7328448300,,,,,,3341500881,,"Bank of America",,483109748835,,BOFAUS3N,,,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
31858,"OUR HABITAS BACALAR",1,"Ximena Hernandez",V,HTL,,,,reservations.bacalar@ourhabitas.com,"SOCIEDAD DE RESPONSABILIDAD LIMITADA DE CAPITAL VARIABLE ",,,"Carretera Federal 307 Xul Ha, 77963",,,,,"Chetumal Bacalar",Chetumal,México,"+52 9833000071 ",,,,irene.luna@ourhabitas.com,,BBA200507NC9,,"HSBC MEXICO SA",,7003837051,021690070038370516,BIMEMXMM,,,,,,,,,,"Supplier Registration Form",0000-00-00,"DATOS BANCARIOS",0000-00-00,,0000-00-00,0,,0,0.00,397685,,0.00,0,0,,0
31860,"Evergreen Adventures",1,"Jose Azpiri",V,,,,," jose@evergreenadventures.ca","Evergreen Adventures",,,"1-866 Renfrew St, ",,,,,"Vancouver BC V5K 4B6",,Canada,604-559-8405,,,,info@evergreenadventures.ca,,"787425891RT ",,"TD CANADA ",,5005407,,TDOMCATTTOR,,,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
31904,"TOUCH OF SPICE LIMITED",1,"Mills ",V,PKT,,,,tracey@touchofspice.co.nz,"Touch of Spice Limited",,,"PO Box 1857 ",,,,,"Queenstown 9340 ",,"Nueva Zelanda",+6434500855,,,,,,091-260-719,,,,"Venta Directa",,,,,,,,,Leticia,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
31911,"SARA MARIA GONZALEZ BETETA",1,,V,,REEMBOLSO,,,,,,,"Castillo del Morro 115, Miguel Hidalgo, CP 11000",,,"Lomas de Chapultepec",,CDMX,,México,REEMBOLSO,,,,,,,,,,0442216638,"072 180 00442216638 2",BANORTE,REEMBOLSO,,,,,,LETICIA,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,"LETICIA LARA",0
31970,"CHEVAL BLANC SEYCHELLES",1,"Erron Raoul",V,HTL,,,,e.raoul@chevalblanc.com,"Hill View Resorts (Seychelles) Limited ",,,"Anse Intendance",,,,,"Distrito Takamaka, Mahé Island",,Seychelles,"+248 2621032",,,,j.kanisan@chevalblanc.com,,701740317,,"NOUVOBANQ SIMBC",,"32002018304010 ",SC14NOVH02010032002018304010,"Swift: NOVHSCSCXXX",USD,,,,,,ANDREA,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
31976,"GAMEWATCHERS SAFARIS LTD - TOUR OPERATING COMPANY",1,"Kim Chandarana - Marketing Manager ",V,OTR,,,,kim@gamewatchers.co.ke,"Gamewatchers Safaris Ltd",,,"P O Box 380 - 00502",,,,,"Karen Nairobi",,Kenya,"+254740 042 984","+254702 975 923",,,charles@gamewatchers.co.ke,,P051094597N,,"Bank of Africa Kenya Ltd",,"0300 517 0016",,"SWIFT: AFRIKENXXXX",,,,,,,JORGE,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
31978,"TRADERS HOTEL, KUALA LUMPUR",1,"Daniel Haqeem (Reservations)",V,HTL,,,,reservations.thkl@tradershotels.com,Shangri-La,,,"Kuala Lumpur City Centre, 50088",,,,,"Kuala Lumpur",,"Malaysia ","+60 3 2332 9888",,,,,,NAT040819,,,,"VENTA DIRECTA",,,,,,,,,RAFAELLA,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
31981,"FAIRMONT SINGAPORE",1,"Timothy (Reservations)",V,HTL,,,,reservations.singapore@fairmont.com,"Fairmont Hotels (Singapore) Pte. Ltd.",,,"80 Bras Basah Road, 189560",,,,,,,Singapore,"+(65) 6837 3883",,,,,,200711517Z,,,,"VENTA DIRECTA",,,,,,,,,RAFAELLA,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
32002,"ZIMBABWE EMBASSY",1,,V,VIS,,,,,"ZIMBABWE EMBASSY",,,,,,,,,,,-,,,,,,N/A,,,,"VENTA DIRECTA",,,,,,,,,LETICIA,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
32015,SINGITA,1,"Natasha Richardson Travel Advisor",V,OTR,,,,natasha.r@singita.com,"Singita Management Company Pty Ltd",,,"1 Osbourne Road, Claremont ",,,,,"Cape Town",,"South Africa",+27761035423,,,,,,4350229128,,"First National Bank",,62847089621,"BRANCH: 253842","SWIFT: FIRNZAJJ",USD,,,,,,"ANDREA GARCIA",,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
32017,"CHEVAL BLANC MALDIVES",1,Reservations,V,HTL,,,,res.randheli@chevalblanc.com,"I&T Management Pvt Ltd",,,"H. Bonthi Villa, 2nd Floor, Ameer Ahmed Magu, 20057 ",,,,,Malé,,"Republic of Maldives","+960 656 1515",,,,,,1000511GST001,,"Bank of Maldives PLC",,7720701648002,,"SWIFT: MALBMVMV",USD,,,,,,"ANDREA GARCIA",,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
32068,"REMOTE LANDS",1,"Director of Travel and Planning ",V,PKT,,,,jacob@remotelands.com,"Remote Lands, Inc",,,"120 East 56th Street, 16th Floor Penthouse",10022,,,,"New York",,"Estados Unidos","+1 (347) 726-9513   ",,,,,,56561,,"Citibank N.A.",,999-818-0009,"ABA: 021-0000-89","Swift: CITIUS33",,,,,,,LETICIA,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
32071,"ASIA PACIFIC LUXURY EXPEDITIONS",1,"Adrien Portier - Managing Director",V,PKT,,,,info@sailvela.com,"Asia Pacific Luxury Expeditions Pte. Ltd.",,,"81 Ayer Rajah Crescent, #02-66 139967",,,,,,,Singapore,"+1 438 459 5049","+62 811 3866 595",,,,,202210368C,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
32077,"CASA OAXACA HOTEL",1,"Elizabeth S.",V,HTL,,,,reservaciones@casaoaxaca.com.mx,"CASA OAXACA SA DE CV",,,"C. DE MANUEL GARCIA VIGIL 407 C.P. 68000",,,,,Oaxaca,,México,"+52 951 516 9923",,,,,,COA960612G49,,BANORTE,,0806437174,072610008064371742,,,,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
32097,"SETOUCHI ISLANDER",1,"Maya Pistoll",V,PKT,,,,"maya-pistoll@seto-islander.jp ","SETOUCHI ISLANDER Co., Ltd.",,,"5-4-1 Chikko Tamano 706-0002",,,,,Okayama,,Japón,"+81 863-32-1222",,,,,,T9260001040242,,,,"VENTA DIRECTA",,,,,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
32160,"LX BOUTIQUE HOTEL",1,Reservations,V,HTL,,,,info@lxboutiquehotel.com,"HH Suites, LDA. ",,,"R. do Alecrim 12, 1200-017 ",,,,,Lisboa,,Portugal,"+351 21 347 4394",,,,,,PT509095860,,,,"VENTA DIRECTA",,,,,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,110474,,0.00,0,0,,0
32173,"Granda Tours S.R.O",1,"Ing. Félix Julio Granda ",V,PKT,,,,,"Granda Tours S.R.O ",,,"Suchý vršek 2129/19, 158 00, Praha 5, Czech Republic ",,,,,,,"Republica Checa","+420 603 468 185 ",,,,granda@granda.cz,,"CZ06752721 ",,,,1985124263/0800,"CZ74 0800 0000 0019 8512 4263","GIBACZPX ",,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
32225,"CASA ANGELINA HOTEL",1,Sales,V,HTL,,,,sales@casangelina.com,"CASA ANGELINA S.R.L. - UNIPERSONALE",,,"Via Gennaro Capriglione, 147, 84010 ",,,,,"Praiano SA",,Italia,"+39 089 8731333",,,,,,IT02658950817,,,,"VENTA DIRECTA",,,,,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,37583,,0.00,0,0,,0
32227,"BORGO SANTANDREA",1,"Antonella Gatto",V,HTL,,,,info@borgosantandrea.it,"Marinella S.P.A.",,,"Via Giovanni Augustariccio, 33, 84011",,,,,"Amalfi SA",,Italia," +39 089 831148",,,,,,IT08781691210,,,,"VENTA DIRECTA",,,,,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,75748,,0.00,0,0,,0
32229,"HOTEL NH COLLECTION TAORMINA",1,"Amedeo Zaffino",V,HTL,,,,nhcollectiontaormina@nh-hotels.com,"Minor Hotels Europe & Americas",,,"Via Circonvallazione, 11, 98039 ",,,,,"Taormina, ME",,Italia," +39 089 831148",,,,,,IT083097A1SDC4T,,,,"VENTA DIRECTA",,,,,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,67743,,0.00,0,0,,0
32235,"THE TRAVELING BEETLE",1,"Talitha Sanchez Focil",V,PKT,,,,talitha@thetravelingbeetle.com,"DBA. The Traveling Beetle",,,"Lisboa 7, Alc. Cuauhtémoc, CDMX 06600",,,Juárez,,"Ciudad de México",,México,"55 8040 3689",,,,,,CANI720615R10,,"HSBC Mexico, S.A.",,"Bank branch: 063",021375040557429442,"Swift: BIMEMXMM",,,,,,,LETICIA,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
32255,"HOTEL ARTS BARCELONA",1,"Marta Pons - Director of Reservations",V,HTL,,,,Marta.Pons@ritzcarlton.com,"Luxury Hotels International of Spain, S.L.U.",,,"Carrer de la Marina 19-21 08005 ",,,,,Barcelona,,España,"+34 637 516 804 ",,,,,,A-58816554,,"Hotel de la Villa Olimpica S.A",,,"ES57 2100 0801 1902 0053 0708",CAIXESBBXXX,,,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,27456,,0.00,0,0,,0
32276,"THE RITZ CARLTON, FORT LAUDERDALE",1,Reservations,V,HTL,,,,fllrz.leads@ritzcarlton.com,"RCFL Holdco LLC",,,"1 N Fort Lauderdale Beach Blvd, Fort Lauderdale, FL 33304",,,,,Florida,,"Estados Unidos","+1 954-465-2300",,,,,,58-2168815,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,41581,,0.00,0,0,,0
32291,"KASBAH TAMADOT",1,,V,HTL,,,,,"Virgin Limited Edition",,,"UK Head Office, The Metro Building, 1 Butterwick, London, W6 8DL",,,,,,,London," +44 (0)20 8600 0430",,,,enquiries@virginlimitededition.com,,,,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
32339,"CROWNE PLAZA MERIDA BY IHG",1,Reservations,V,HTL,,,,info@cpmerida.com,"ADMINISTRADORA GRAN HOTEL SA DE CV",,,"Prol. Paseo Montejo 371, Benito Juárez Nte., 97119 ",,,,,Yucatán,Mérida,México,"999 689 2814",,,,,,AGH120423GY8,,,,"VENTA DIRECTA",,,,,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,388887,,0.00,0,0,,0
32341,"CALA DE MAR RESORT AND SPA IXTAPA",1,Reservations,V,HTL,,,,reservations.ixtapa@calademar.com,"OPERADORA IXSOL S.A. DE C.V",,,"Paseo Punta Ixtapa S/N, Zona Hotelera II, 40884 ",,,,,"Ixtapa Zihuatanejo",Guerrero,México,"755 555 1100",,,,,,OIX010418R96,,,,"VENTA DIRECTA",,,,,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,102304,,0.00,0,0,,0
32346,"INTERCONTINENTAL MONTREAL, AN IHG HOTEL",1,Reservations,V,HTL,,,,InterContinental@tx.ihg.com,"InterContinental Hotels (Montreal) Operating Corp.",,,"360 Rue Saint-Antoine O, QC H2Y 3X4",,,,,Montreal,,Canadá,"+1 514-987-9900",,,,,,519105,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,28296,,0.00,0,0,,0
32361,"The Inn at Newport Ranch",1,"Blair Foster, Managing Director ",V,HTL,,,,"blair@theinnatnewportranch.com ","The Inn at Newport Ranch ",,,"31502 N. Hwy 1. Fort Bragg Ca 95437 ",,,,,,,"Estados Unidos","707 962 4818 ",,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
32362,"RENFE SPAIN",1,,V,TRF,,,,,"RENFE VIAJEROS S.M.E.,",,,"Avda. Ciudad de Barcelona, 4. Madrid - 28007",,,,,,,España,+,,,,,,A86868189,,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
32365,"Château de la Messardière",1,"Perry Laetitia - accounting ",V,HTL,,,,,"S A S HOTEL CHATEAU DE LA MESSARDIERE",,,"2, route de Tahiti, 83990 Saint- Tropez",,,,,,,Francia,+33494567622,,,,accounting.cdm@airelles.com,,"FR33 418 899 35",,,,,FR7614607003656502118316934,CCBPFRPPMAR,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
32366,"HOTEL LES ROCHES BLANCHES",1,"Noémie Badia - Reservation Manager ",V,HTL,,,,n.badia@roches-blanches-cassis.com,"060 801 487 000 12 ",,,"9, Avenue des Calanques 13260 CASSIS FRANCE ",,,,,,,,+33673321582,,,,,,"FR 470 608 014 ",,,," 18829 - 75416 - 034142691 41 ","FR76 1882 9754 1603 4142 6914 "," CMB RFR2BCME ",,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
32367,"JW Marriott Bangkok",1,"Chetthawat Muangham",V,HTL,,,,,"JW Marriott Bangkok",,,": 4 Sukhumvit Road, Klongtoey, Klongtoey, Bangkok 10110",,,,,,,Thailandia,"66 2656 7700 Ext.443",,,,mhrs.bkkdt.credit.mgr@marriotthotels.com,,0107537001943,,,,040-3-03917-9,,SICOTHBK,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
32407,"Hospes Palacio de los Patos",1,,V,HTL,,,,,"Palacio De Los Patos SL",,,"C/ Solarillo de Gracia, 1, 18002 Granada",,,,,,,España," +34 958 535 790",,,,,,"B18525907 ",,,,"2100-8649-26-0200158069,",ES61-2100-8649-2602-0015-8069,CAIXESBBXXX,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
32410,"CASA LUNA CABOS",1,"Antonio Fernández",V,HTL,,,,sales@milagrosamarketing.com,"MILAGROSA MARKETING DE MEXICO SA DE CV",,,"Carr. Transpeninsular km 3.5, Tourist Corridor, Misiones del, 23452",,,,,"Cabo San Lucas","Baja California Sur",México,"+1 619-713-7131",,,,,,MMM200813RH0,,"BBVA BANCOMER",,0116894933,,012028001168949331,,,,,,,LUIS,,,"Supplier Registration Form",0000-00-00,"DATOS BANCARIOS",0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
32417,"PEYRELONGUE CHRONOS",1,,V,,,,,,"COMERCIALIZADORA HORLOGE",,,"Ave Presidente Masarik N.Ext. 431 N. Int. PA",,,"Col. Polanco Reforma",,"Miguel Hidalgo Ciudad de México",,Mexico,"(55) 52815050",,,,,,ICE090622MV7,,"BANCO DEL BAJIO",,0161166000201,030180900007951896,,,,,,,,,,,,0000-00-00,"DATOS BANCARIOS",0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
32425,"Post Ranch Inn",1,"Charles Evans",V,HTL,,,,,"Post Ranch Inn, LLC",,,"47900 Highway 1",,,,93920,"Big Sur",CALIFORNIA,"ESTADOS UNIDOS","8005272200 ext 450",,,,reservations@postranchinn.com,,47-1079667,,,,4147837504,121000248,WFBUS6S,,,,,,,,,,"Datos bancarios",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
32426,"Stanly Ranch",1,,V,HTL,,,,,"AUBERGE RESORTS",,,"200 STANLY RANCH CROSSROAD",,,,94559,NAPA,CALIFORNIA,"ESTADOS UNIDOS",8666185382,,,,STN.GUESTSERVICES@AUBERGERESORTS.COM,,,,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
32428,"HOLLY SJOSTROM",1,,V,,,,,,"HOLLY SJOSTROM",,,,,,,,,,,.,,,,,,,,"JP Morgan Chase",,717048722,,CHASUS33,,,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
32456,"Balder Luxury Lodge Oy",1,"Alexander Sirota",V,HTL,,,,alex@thebalder.com,"Balder Luxury Lodge Oy",,,"Isotaalontie 65, Isotaalontie 65",,,,,,,Finlandia,+358403581870," +358409007686",,,sales@balderlodge.eu,,FI34334076,,,,,"FI30 5741 4020 1842 50",OKOYFIHH,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
32457,"Four Seasons Hotel George V, Paris",1,"Jean-Philippe Morin / Assistant Director of Sales ",V,HTL,,,,laure.baron@fourseasons.com,"Hotel George V B.V. ",,,"31 Av. George V, 75008 Paris",,,,,,,Francia,+,,,,philippe.morin@fourseasons.com,,FR03491167839,,,,,"FR08 3000 2056 6300 0045 9932 ",CRLYFRPPXXX,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
32458,"NAMIBIA EMBASSY",1,,V,VIS,,,,,"Embassy of the Republic of Namibia",,,,,,,,,,,-,,,,,,NA,,,,"VENTA DIRECTA",,,,,,,,,LETICIA,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
32460,"AIR NORTH AIRLINES",1,Info,V,ABC,,,,customerservice@airnorth.com.au,"Air North Charter and Training Ltd",,,"Whitehorse, Yukón",,,,,,,Canadá,"+61 8 8920 4001",,,,,,"24 008 137 559",,,,"VENTA DIRECTA",,,,,,,,,LETICIA,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
32500,"EXO TRAVEL MOROCCO",1,"Zineb Idamer - comercial ",V,PKT,,,,,"EXO Travel Morocco",,,"Immeuble BARAKA B- N 27, Rue Tarik ibn Zyyad,  4ieme étage N17 et N19, Marrakech",,,,,,,Marruecos,+,,,,zineb@exotravel.com,,,,,,0003-00281-0013-022,,DBSSSGSG,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
32507,"PILGRIM TRAVEL",1,"Cristina San Martin, Head Of Premium ",V,PKT,,,,agencias@pilgrim.es,"PILGRIM TRAVEL SL",,,"CASA DEL AGUA, Rúa Manuel Murguía, S/N, 15011 ",,,,,Coruña,,España,"+34 910 60 74 97",,,,,,B27480045,,,,"2100 4694 9302 0009 0836","ES93 2100 4694 9302 0009 0836","SWIFT: CAIXESBBXXX",Concepto:P36939-77688,,,,,,"MARTIN O",,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
32544,"ICELAND ENCOUNTER",1,Reservations,V,PKT,,,,contact@encounter.is,"Iceland Encounter ehf",,,"Sundagarðar 2 104, 104 Reykjavík",,,,,,,Islandia,"+354 588 8825",,,,,,2009-004,,"CITIBANK N.A., New York",,,IS450137381004264202090880,"SWIFT: NBIIISRE",,,,,,,LORENZA,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
32551,"MARGARETHA NATALIA WIDJAJA",1,,V,OTR,"REEMBOLSO CLIENTE",,,,REEMBOLSO,,,NA,,,,,,,,NA,,,,,,NA,,"BANK OF AMERICA",,1000117919-1,,"SWIFT: INGPSGSG",,,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
32554,"AMANERA HOTEL",1,"Samuel Mercado",V,HTL,,,,amanera.res@aman.com,"Aman Group Sarl. ",,,"Auto. 5. Carretera, Carretera",,,,,"Rio San Juan 33300",,"República Dominicana",+1-809-589-2888,,,,,,130797269,,,,AX,,,,,,,,,Mariella,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,284176,,0.00,0,0,,0
32794,Amanfayun,1,"Joyce Bao",V,HTL,,,,,"Zhao De (Hangzhou) Hotel Co.,LTD",,,"No 22 Fayun Lane Hangzhou Zhejiang CHINA",,,,,,,China,+86-(0)-571-8732-999,,,,amanfayun.res@aman.com,,913301016767788,,,,"5710 8995 1014 2010 9000 953",,BJCNCNBJ,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
32795,Amanyangyun,1,"Jennifer - Senior Sales Manager",V,HTL,,,,,"Shanghai Yun Dou Hotel Management Co., Ltd",,,"No.6161 Yuanjiang Road, MinhaaAMNYNYUNngAmnyangyun District, Shanghai, China",,,,,,,China,"86 21 8011 9999",,,,jennifer.yang@aman.com,,91310112MA1GBMG,,,,449474607721,,104290025213,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
32796,"NOAH Hotels",1,"Sarina van Engelen",V,HTL,,,,,LTD,,,"6 Tamboerskloof Road, Tamboerskloof, Cape Town",,,,,,,Sudafrica,"+27 (60) 604-0148",,,,info@noah-hotels.com,,4350302545,,,,10012792093,,IVESZAJJXXX,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
32797,"Royal Mansour Marrakech",1,"Thierry Torrents",V,HTL,,,,,"Royal Mansour Marrakech ",,,"Rue Abou Abbas El Sebti&#1548; 40000, Marruecos",,,,,,,Marruecos,"+212 5298-08080",,,,ttorrents@royalmansour.com,,,,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
32800,"NORDIC INCOMING OU",1,"Alexander Sirota",V,PKT,,,,,"NORDIC INCOMING OU",,,"Harju maakond, Tallinn, Kesklinna linnaosa, Järvevana tee 9, 11314",,,,,,,Estonia,+358409007686,,,,alex@thebalder.com,,EE102178869,,,,,"EE851010220281113227 ",EEUHEE2X,,,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,"Fernanda Sapiña / 06-nov-2025",0
32832,"PARK SOUTH HOTEL - JDV BY HYATT",1,Reservations,V,HTL,,,,,"Hyatt Hotels Corporation",,,"124 E 28th St, NY 10016",,,,,,"New York","Estados Unidos","+1 212-448-0888",,,,,,,,,,"VENTA DIRECTA",,,,,,,,,MARIA,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,59464,,0.00,0,0,,0
32872,"RAFAEL CEDENO",1,NA,V,OTR,"REEMBOLSO CLIENTE",,,NA,NA,,,NA,,,,,,,,NA,,,,,,NA,,"CHASE BANK",,882033652,"ABBA: 267084131","SWIFT: CHASUS33",,,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
33012,"ASABA RYOKAN",1,Reservations,V,HTL,,,,info@asaba-ryokan.com,"Relais & Châteaux Entreprise",,,"3450-1 Shuzenji, Izu, Shizuoka 410-2416",,,,,,,Japón,"+81 558-72-7000",,,,,,"B 402 003 404",,,,"VENTA DIRECTA",,,,,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
33027,"Pousada de Lisboa Small Luxury Hotels",1,,V,HTL,,,,,"Pousada Lisboa Praca do Comercio",,," Rua Jau, 54 – 1300-314 Lisboa – Portugal",,,,,,,Portugal,"351 210 407 640",,,,reception.pousadalisboa@pestana.com,,"502 812 974",,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
33029,"Firefall Ranch",1,"Kayla Madwell",V,HTL,,,,,"Firefall Development LLC",,,"24025 Highway 120, Groveland CA 95321",,,,,,,"Estados Unidos",+,,,,Accounting@firefallranch.com,,,,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
33076,"Ita Airways",1,,V,ABC,,,,,"ITALIA TRASPORTO AEREO S.p.A. ",,,"Via Venti Settembre núm. 97, 00187 Roma, Italia",,,,,,,,"+34 900 861 690  ",,,,,,"PI 15907661001 ",,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
33077,WORLDIMENSION,1,"Jaime Alvarez",V,PKT,,,,info@worlddimmension.com,"WORLD DIMENSION TRAVEL MARKETING, INC. DBA'S WORLD",,,"13701 SW 88TH ST. STE 206C 33186",,,,," MIAMI, FL",,"Estados Unidos","+1 786 924 0520",,,,,,42-1532490,,"Bank United",,0279903863,,"SWIFT: BUFBUS3MXXX","ABA: 267090594",,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
